income_gross,age,employed,marital_status,is_two_income_couple,number_of_children_under_7,number_of_children_7_and_over,number_of_children,commune,church_affiliation,contribution_pillar_3a,total_insurance_expenses,travel_expenses_main_income,child_care_expenses_third_party,taxable_assets,child_education_expenses,total_tax,delta_3a,delta_childcare,delta_insurance
175525.0,29,True,single,False,2,0,2,Marbach (SG),protestant,6.0,1023.0,5193.0,20819.0,481378.0,0.0,23059.84,2044.7700000000004,1605.6599999999999,579.3899999999994
214221.0,61,True,married,False,2,2,4,Niederbüren,protestant,962.0,3809.0,5545.0,26887.0,268256.0,13220.0,21879.38,1910.0300000000025,0.0,700.0800000000017
196735.0,60,True,married,False,1,0,1,Kaltbrunn,none,4257.0,1683.0,5141.0,10507.0,177753.0,0.0,28962.12,887.9699999999975,4539.48,1216.6100000000006
116631.0,24,False,married,False,1,0,1,Oberbüren,protestant,30860.0,1592.0,5578.0,8291.0,254481.0,0.0,5957.03,1053.0299999999997,3434.8799999999997,979.3499999999995
43970.0,33,True,married,False,0,0,0,Gams,protestant,7948.0,2771.0,5106.0,0.0,276493.0,0.0,1756.92,0.0,1756.92,597.0900000000001
115024.0,63,False,single,False,0,1,1,Vilters-Wangs,protestant,5578.0,4319.0,6405.0,28759.0,252579.0,56.0,4736.39,4736.39,0.0,0.0
228172.0,51,True,single,False,1,1,2,Gams,roman_catholic,6774.0,1405.0,9896.0,3403.0,290417.0,3662.0,41371.21,173.9300000000003,8255.010000000002,508.9300000000003
116898.0,45,False,single,False,1,0,1,Nesslau,roman_catholic,6487.0,2942.0,7186.0,383.0,168890.0,0.0,11635.3,6777.659999999999,6066.299999999999,100.69999999999891
249885.0,36,False,married,False,1,2,3,Andwil (SG),none,28511.0,4349.0,9413.0,3862.0,94588.0,18062.0,27434.65,2533.9900000000016,6886.380000000001,502.26000000000204
115887.0,57,True,single,False,0,0,0,Schänis,roman_catholic,1756.0,5484.0,6265.0,0.0,359084.0,0.0,17419.53,1653.8999999999996,7625.119999999999,0.0
173476.0,46,False,single,False,1,2,3,Wartau,none,29460.0,4006.0,8253.0,2198.0,10937.0,8885.0,11575.35,1843.5599999999995,5953.910000000001,0.0
42030.0,36,False,married,True,0,1,1,Sennwald,none,13006.0,5884.0,931.0,13470.0,388360.0,8855.0,0.0,0.0,0.0,0.0
135792.0,36,False,married,False,2,2,4,Bütschwil-Ganterschwil,roman_catholic,30863.0,2732.0,5169.0,6316.0,303221.0,12584.0,1370.52,861.49,1370.52,614.99
110881.0,41,True,married,False,2,2,4,Kirchberg (SG),roman_catholic,5748.0,3550.0,7996.0,1721.0,168752.0,15956.0,2199.8,239.7900000000002,2199.8,485.10000000000014
235825.0,64,True,single,False,0,2,2,Sevelen,roman_catholic,1165.0,5263.0,7646.0,28449.0,56803.0,13905.0,33735.55,2183.860000000004,0.0,0.0
233211.0,44,True,married,False,1,0,1,Benken (SG),none,431.0,1975.0,6696.0,9385.0,58254.0,0.0,44325.36,2312.1699999999983,5747.239999999998,1231.1299999999974
72091.0,23,True,single,False,2,2,4,Jonschwil,roman_catholic,1445.0,4832.0,5533.0,12678.0,294091.0,19355.0,0.0,0.0,0.0,0.0
91637.0,60,True,married,False,0,0,0,Schmerikon,none,50.0,2239.0,2641.0,0.0,440784.0,0.0,10832.82,1661.8799999999992,5574.5,958.5900000000001
56660.0,39,True,married,True,1,0,1,Berg (SG),protestant,4112.0,298.0,6753.0,11852.0,54358.0,0.0,915.13,464.35,915.13,807.08
231383.0,37,False,single,False,2,2,4,Berg (SG),none,35438.0,5794.0,7458.0,19624.0,176818.0,17980.0,14888.61,229.3000000000011,1842.5300000000007,0.0
237472.0,64,True,married,True,2,0,2,Andwil (SG),protestant,6987.0,1729.0,3606.0,24725.0,262692.0,0.0,37194.75,96.62999999999738,587.1699999999983,1405.0199999999968
179067.0,35,True,single,False,2,1,3,Benken (SG),none,7062.0,604.0,9985.0,10410.0,416982.0,12605.0,18039.72,51.80000000000291,4205.920000000002,642.8199999999997
244068.0,36,True,married,False,2,0,2,Uznach,roman_catholic,3958.0,1092.0,766.0,1569.0,143139.0,0.0,51090.7,1170.3799999999974,8795.96,1621.3999999999942
137987.0,23,False,married,False,2,2,4,Andwil (SG),none,37946.0,2868.0,6.0,26557.0,284012.0,742.0,484.13,0.0,18.70999999999998,382.17
66665.0,30,False,single,False,1,2,3,Widnau,christian_catholic,34561.0,1605.0,5581.0,19283.0,142760.0,19037.0,0.0,0.0,0.0,0.0
81814.0,24,False,married,False,0,2,2,Degersheim,none,12853.0,11.0,4335.0,22232.0,378502.0,1744.0,0.0,0.0,0.0,0.0
91890.0,48,True,married,False,2,0,2,Untereggen,none,3436.0,2283.0,4357.0,4992.0,111006.0,0.0,5609.86,723.1199999999999,3768.0699999999997,823.6199999999999
169850.0,45,False,single,False,0,2,2,Wil (SG),roman_catholic,25214.0,12.0,1021.0,27050.0,86268.0,11541.0,9191.31,2493.5899999999992,0.0,727.0
224116.0,53,False,single,False,2,1,3,Wildhaus-Alt St. Johann,roman_catholic,25802.0,4466.0,7014.0,22255.0,116807.0,4985.0,21422.98,3045.649999999998,1244.739999999998,0.0
76008.0,51,False,married,False,1,0,1,Marbach (SG),protestant,30574.0,343.0,1778.0,20533.0,284063.0,0.0,0.0,0.0,0.0,0.0
164520.0,31,False,single,False,0,2,2,Gams,none,28770.0,1223.0,2814.0,12361.0,62290.0,2492.0,11703.48,1803.4300000000003,3361.6399999999994,463.7099999999991
195648.0,36,True,married,True,1,2,3,Rheineck,none,2786.0,2530.0,5589.0,24448.0,117629.0,4448.0,20192.77,1187.2099999999991,545.0800000000017,947.6899999999987
41635.0,25,True,married,False,0,2,2,Benken (SG),protestant,5605.0,2968.0,5363.0,2856.0,313273.0,7304.0,0.0,0.0,0.0,0.0
133093.0,22,True,single,False,0,2,2,Wittenbach,roman_catholic,7933.0,1248.0,2404.0,21249.0,165948.0,1699.0,11260.95,0.0,1405.3100000000013,517.460000000001
180195.0,33,True,single,False,2,2,4,Flawil,roman_catholic,4631.0,4919.0,4601.0,28474.0,104251.0,14389.0,13569.51,745.2299999999996,0.0,0.0
242893.0,36,False,single,False,1,1,2,Neckertal,protestant,25628.0,5738.0,9392.0,10238.0,143056.0,14975.0,32332.79,3836.220000000001,5689.6500000000015,0.0
145535.0,41,True,married,True,1,2,3,Flawil,roman_catholic,6001.0,610.0,8801.0,28782.0,408977.0,15769.0,5916.09,293.1300000000001,0.0,1350.5100000000002
135196.0,32,True,married,True,2,2,4,Jonschwil,protestant,4819.0,4310.0,1987.0,6823.0,24198.0,10526.0,8445.2,564.8700000000008,4506.140000000001,501.9900000000007
177136.0,31,True,single,False,2,2,4,Sargans,none,5658.0,4479.0,1810.0,27672.0,369790.0,6217.0,13924.61,424.4500000000007,0.0,0.0
238552.0,32,True,married,True,1,2,3,Goldach,none,6412.0,4582.0,6258.0,1991.0,248527.0,2880.0,36241.34,269.0199999999968,7740.4599999999955,416.9799999999959
231879.0,38,True,married,False,2,0,2,Berneck,none,2085.0,4149.0,2332.0,8879.0,152022.0,0.0,37442.6,1630.4300000000003,5499.82,490.9099999999962
191930.0,44,False,single,False,0,2,2,Nesslau,roman_catholic,19642.0,189.0,2708.0,6254.0,399041.0,16367.0,20392.41,4705.5599999999995,5686.110000000001,834.1599999999999
169481.0,61,False,single,False,0,0,0,Wartau,none,11263.0,4308.0,3305.0,0.0,223000.0,0.0,28620.76,7955.23,8400.009999999998,0.0
173401.0,64,True,married,True,1,2,3,Wildhaus-Alt St. Johann,none,3609.0,4439.0,5170.0,23009.0,435786.0,8472.0,12949.96,900.5599999999995,874.8599999999988,484.3799999999992
184158.0,43,True,single,False,2,1,3,Mosnang,roman_catholic,2959.0,197.0,9482.0,13436.0,82391.0,4513.0,24577.47,1343.5300000000025,4012.0200000000004,889.010000000002
212594.0,36,False,single,False,0,1,1,Au (SG),protestant,8728.0,2726.0,1755.0,9607.0,65365.0,13375.0,30773.14,8512.849999999999,5386.75,141.29000000000087
244749.0,42,False,single,False,2,1,3,Gommiswald,roman_catholic,4078.0,5424.0,2083.0,2071.0,350287.0,7083.0,41315.92,11198.619999999999,8455.86,0.0
183120.0,23,True,single,False,2,2,4,Oberbüren,roman_catholic,5490.0,34.0,1468.0,19414.0,12839.0,5794.0,19290.64,491.6399999999994,1953.3999999999978,839.5200000000004
172489.0,32,True,married,False,0,2,2,Andwil (SG),none,4708.0,1836.0,63.0,11802.0,270949.0,1618.0,21638.64,693.880000000001,3908.459999999999,1147.3899999999994
146212.0,39,False,married,True,2,1,3,Mörschwil,roman_catholic,417.0,2196.0,4736.0,18336.0,177478.0,5089.0,8902.37,6438.9000000000015,1693.6400000000012,854.1400000000012
186202.0,28,False,married,True,2,2,4,Wartau,none,6766.0,3183.0,9445.0,23664.0,201536.0,18527.0,11514.57,7149.719999999999,783.7199999999993,852.5900000000001
98752.0,23,True,single,False,0,0,0,Balgach,none,7974.0,1092.0,8021.0,0.0,281867.0,0.0,9345.09,0.0,4746.88,394.53000000000065
95093.0,50,True,single,False,0,2,2,Eggersriet,christian_catholic,6391.0,4758.0,8679.0,26508.0,64151.0,6010.0,140.42,95.01999999999998,19.11999999999999,0.0
188427.0,38,True,single,False,1,0,1,Rapperswil-Jona,roman_catholic,6911.0,4060.0,1992.0,19006.0,204598.0,0.0,23863.75,92.34999999999854,1953.2400000000016,0.0
233873.0,52,False,married,True,0,0,0,Diepoldsau,none,36088.0,3305.0,3622.0,0.0,182886.0,0.0,30479.48,61.720000000001164,7409.060000000001,675.5600000000013
240528.0,30,True,married,True,2,2,4,Eschenbach (SG),roman_catholic,110.0,1195.0,6089.0,7432.0,316755.0,2221.0,41545.48,2582.1500000000015,6843.380000000005,1621.760000000002
183355.0,31,True,single,False,2,1,3,Rapperswil-Jona,protestant,3889.0,438.0,8292.0,19274.0,126997.0,1680.0,18311.62,832.3499999999985,1780.6699999999983,635.7899999999972
225160.0,36,True,married,True,1,0,1,Andwil (SG),christian_catholic,1966.0,5375.0,1408.0,19048.0,42810.0,0.0,40989.01,1891.7900000000009,2618.4400000000023,324.1600000000035
135918.0,25,False,married,True,2,1,3,Gaiserwald,none,38702.0,4751.0,7778.0,2323.0,286282.0,8146.0,2643.02,0.0,2643.02,255.7199999999998
86971.0,24,False,married,True,2,0,2,Sargans,none,1347.0,1711.0,1225.0,28006.0,284382.0,0.0,2228.34,2228.34,0.0,721.4100000000001
233010.0,22,True,single,False,1,2,3,Au (SG),roman_catholic,2902.0,828.0,5231.0,17872.0,321031.0,15961.0,33113.55,1463.010000000002,2847.970000000001,655.8300000000017
195213.0,62,False,single,False,0,0,0,Rapperswil-Jona,none,2164.0,988.0,7809.0,0.0,298143.0,0.0,30291.44,9174.669999999998,7192.989999999998,495.16999999999825
135757.0,53,True,single,False,1,0,1,Gaiserwald,roman_catholic,4785.0,1781.0,4647.0,7414.0,284389.0,0.0,16061.94,625.7700000000004,4784.4400000000005,342.0400000000009
152656.0,48,False,married,True,2,1,3,Gommiswald,none,21290.0,2262.0,3224.0,22496.0,317634.0,8542.0,4838.19,2536.1399999999994,758.7299999999996,783.8899999999994
30011.0,52,True,married,True,1,0,1,Muolen,none,12.0,4715.0,6627.0,24162.0,332703.0,0.0,0.0,0.0,0.0,0.0
201566.0,40,True,married,True,1,2,3,Flawil,protestant,5163.0,3087.0,1994.0,24708.0,272906.0,8669.0,23888.77,652.760000000002,557.6700000000019,939.9000000000015
223175.0,40,False,married,False,2,1,3,Flums,none,37787.0,827.0,9871.0,25601.0,323856.0,3666.0,17198.54,0.0,242.5,1407.5400000000009
159041.0,40,False,married,True,0,1,1,Uznach,protestant,5698.0,665.0,9779.0,28574.0,47655.0,10984.0,13259.76,7393.13,0.0,1470.3700000000008
179828.0,59,True,married,False,0,1,1,Gaiserwald,roman_catholic,3256.0,3209.0,9614.0,2155.0,276287.0,7779.0,26149.67,1181.6299999999974,6957.899999999998,812.2799999999988
37921.0,57,True,single,False,2,2,4,Schmerikon,roman_catholic,3682.0,209.0,1773.0,15835.0,70515.0,13731.0,0.0,0.0,0.0,0.0
166337.0,36,False,married,True,1,2,3,Goldach,none,3202.0,5301.0,9591.0,3232.0,21734.0,11389.0,13273.63,7250.999999999999,5336.159999999999,275.8099999999995
239072.0,64,False,single,False,1,2,3,Ebnat-Kappel,none,2723.0,5051.0,6416.0,29350.0,104689.0,19850.0,27553.45,10393.690000000002,0.0,0.0
40464.0,25,False,married,False,0,1,1,Buchs (SG),roman_catholic,38161.0,5618.0,6285.0,20509.0,68545.0,1009.0,0.0,0.0,0.0,0.0
112938.0,64,False,married,False,0,2,2,Mörschwil,none,29083.0,4056.0,8094.0,13892.0,151589.0,10247.0,0.0,0.0,0.0,0.0
101411.0,23,False,married,True,1,2,3,Goldach,roman_catholic,39464.0,3893.0,5568.0,12877.0,377985.0,8516.0,0.0,0.0,0.0,0.0
206711.0,28,True,married,False,0,2,2,Lütisburg,roman_catholic,3420.0,4218.0,8948.0,13083.0,37570.0,8272.0,33194.72,1386.7900000000009,4706.970000000001,665.0200000000004
171440.0,59,True,married,False,1,1,2,Mörschwil,none,1681.0,5738.0,8465.0,21143.0,190720.0,15202.0,11615.67,1176.75,1127.5300000000007,170.98999999999978
158957.0,60,True,married,False,0,1,1,Zuzwil (SG),none,5002.0,3556.0,613.0,12395.0,43223.0,6727.0,15673.56,501.46999999999935,3087.699999999999,563.619999999999
188361.0,56,False,married,False,0,2,2,Rapperswil-Jona,roman_catholic,1979.0,2981.0,1012.0,17503.0,216884.0,12713.0,17614.83,8011.910000000002,2196.260000000002,753.9300000000003
75650.0,28,False,single,False,0,0,0,Tübach,none,24281.0,4566.0,7791.0,0.0,449280.0,0.0,2048.29,1422.59,2048.29,0.0
194056.0,63,False,married,False,0,2,2,Bütschwil-Ganterschwil,roman_catholic,20034.0,1415.0,5349.0,18920.0,337705.0,2629.0,18634.42,4459.829999999998,2119.079999999998,1342.8899999999994
100378.0,26,False,single,False,1,1,2,Au (SG),protestant,14229.0,4948.0,5979.0,29965.0,87750.0,7406.0,77.03,77.03,0.0,0.0
49215.0,22,True,single,False,1,0,1,Au (SG),none,7142.0,3200.0,4043.0,12668.0,381014.0,0.0,0.0,0.0,0.0,0.0
79996.0,36,False,married,True,2,1,3,Eichberg,roman_catholic,14253.0,5313.0,2633.0,13856.0,458384.0,6357.0,0.0,0.0,0.0,0.0
167349.0,23,True,single,False,2,1,3,Mels,roman_catholic,3250.0,2283.0,3691.0,8206.0,321222.0,16582.0,19453.42,1162.3199999999997,5225.259999999998,256.90999999999985
226081.0,63,True,single,False,1,0,1,Untereggen,roman_catholic,3406.0,1806.0,3495.0,1517.0,8029.0,0.0,47189.48,1391.4900000000052,8980.100000000006,368.5900000000038
106920.0,34,True,single,False,0,2,2,Vilters-Wangs,roman_catholic,759.0,2758.0,5725.0,10543.0,6485.0,4031.0,7430.47,1470.17,3541.2200000000003,127.88000000000011
165212.0,38,False,married,True,1,2,3,Uzwil,none,1984.0,2891.0,9016.0,29451.0,11288.0,1440.0,11159.23,7490.41,0.0,848.7099999999991
83084.0,33,False,single,False,0,1,1,Vilters-Wangs,protestant,21837.0,3722.0,8962.0,28422.0,138782.0,18365.0,0.0,0.0,0.0,0.0
209707.0,27,True,single,False,1,0,1,Gommiswald,roman_catholic,80.0,2330.0,5411.0,22905.0,68224.0,0.0,34576.6,2485.7599999999984,1203.9700000000012,233.34999999999854
134881.0,30,False,single,False,2,2,4,Rorschacherberg,none,19886.0,3176.0,6345.0,19632.0,246081.0,9586.0,1135.36,1135.36,858.5699999999999,27.549999999999955
99943.0,51,True,single,False,2,0,2,Marbach (SG),none,7893.0,5179.0,6086.0,19877.0,240710.0,0.0,2661.2,0.0,906.6399999999999,0.0
211770.0,52,True,single,False,2,0,2,Jonschwil,roman_catholic,997.0,584.0,213.0,8841.0,377946.0,0.0,40101.74,2291.1500000000015,6382.68,822.489999999998
220054.0,31,False,married,True,2,1,3,Diepoldsau,none,1050.0,2761.0,3532.0,27568.0,499095.0,9688.0,21705.49,8521.300000000001,0.0,796.4900000000016
157631.0,38,True,single,False,2,2,4,Diepoldsau,none,1809.0,3845.0,1941.0,11040.0,321698.0,19294.0,9630.15,1186.6499999999996,3196.16,0.0
129234.0,25,False,single,False,0,1,1,Goldach,none,19085.0,4373.0,5419.0,6153.0,474131.0,9524.0,7487.9,3236.5099999999993,3820.43,0.0
213934.0,26,True,married,False,2,2,4,Wartau,none,6096.0,2027.0,3504.0,7636.0,238371.0,17931.0,27990.94,389.27000000000044,5999.449999999997,1288.949999999997
214291.0,28,False,single,False,1,0,1,St. Margrethen,none,30412.0,4587.0,9870.0,21680.0,179766.0,0.0,21755.04,1579.5200000000004,1298.2200000000012,0.0
249936.0,33,True,single,False,2,2,4,Quarten,none,1714.0,4810.0,5125.0,26322.0,391572.0,7754.0,31926.6,1799.4699999999975,73.54999999999927,0.0
211997.0,56,False,single,False,2,1,3,Kaltbrunn,none,3514.0,4943.0,2928.0,16986.0,434262.0,4362.0,23689.28,8562.38,2587.699999999997,0.0
78607.0,63,False,married,False,1,1,2,Wittenbach,protestant,18652.0,2252.0,4400.0,13815.0,381821.0,918.0,0.0,0.0,0.0,0.0
140214.0,45,True,married,False,0,1,1,Gaiserwald,none,3825.0,4761.0,1384.0,29576.0,236676.0,5064.0,10481.52,763.2000000000007,0.0,390.1800000000003
109836.0,58,True,single,False,2,0,2,Gams,protestant,5833.0,5557.0,7939.0,28864.0,141282.0,0.0,3213.56,225.42999999999984,0.0,0.0
217142.0,31,True,married,True,0,2,2,Gams,roman_catholic,7407.0,1920.0,7627.0,22964.0,275151.0,2414.0,30599.45,0.0,1140.4900000000016,1297.2800000000025
91579.0,48,True,married,False,1,0,1,Neckertal,none,4534.0,5110.0,4620.0,4861.0,117612.0,0.0,6475.06,524.9500000000007,4018.8600000000006,304.2000000000007
209108.0,63,False,married,False,0,1,1,Widnau,roman_catholic,7903.0,4323.0,749.0,1820.0,18616.0,16095.0,27539.56,7965.59,6994.080000000002,461.02000000000044
156190.0,51,False,married,True,1,2,3,Bütschwil-Ganterschwil,roman_catholic,11696.0,5048.0,4096.0,19359.0,440785.0,15280.0,6502.6,4851.25,1649.6900000000005,347.60000000000036
117960.0,36,False,married,True,1,1,2,Uzwil,none,13694.0,2276.0,9274.0,4842.0,248402.0,9794.0,5162.14,3857.8700000000003,3741.2700000000004,850.04
97477.0,63,False,married,False,1,1,2,Oberuzwil,christian_catholic,9177.0,1670.0,7598.0,14313.0,484713.0,4754.0,1892.33,1892.33,1747.75,777.48
215365.0,43,False,married,False,0,1,1,Steinach,roman_catholic,10303.0,1107.0,7547.0,386.0,178886.0,10156.0,36561.0,9022.669999999998,9052.18,1669.5899999999965
44542.0,64,True,single,False,2,1,3,Rüthi (SG),roman_catholic,361.0,3085.0,8363.0,27051.0,287167.0,1084.0,0.0,0.0,0.0,0.0
167756.0,49,True,married,True,2,1,3,Degersheim,none,3527.0,1933.0,2932.0,1552.0,472552.0,1664.0,22175.36,1086.619999999999,6986.4400000000005,1231.4700000000012
78182.0,41,False,single,False,0,2,2,Flums,roman_catholic,34632.0,653.0,8100.0,12166.0,490603.0,15777.0,0.0,0.0,0.0,0.0
36680.0,35,True,single,False,2,0,2,Thal,protestant,6428.0,5308.0,7343.0,21237.0,194313.0,0.0,0.0,0.0,0.0,0.0
94339.0,59,False,single,False,1,1,2,Kaltbrunn,roman_catholic,39550.0,1067.0,3889.0,25358.0,237758.0,14100.0,0.0,0.0,0.0,0.0
172331.0,36,True,single,False,2,0,2,Schmerikon,christian_catholic,900.0,242.0,1088.0,5622.0,480106.0,0.0,27965.56,1928.170000000002,6179.09,843.0200000000004
159682.0,34,False,single,False,0,2,2,Quarten,roman_catholic,14703.0,2297.0,1186.0,18216.0,330211.0,19963.0,10378.41,4919.87,2038.7999999999993,235.42000000000007
108934.0,33,True,single,False,1,2,3,Waldkirch,christian_catholic,1048.0,4675.0,450.0,20896.0,104503.0,9251.0,3504.2,1033.5499999999997,959.3499999999999,0.0
46793.0,51,False,married,False,0,1,1,Schmerikon,roman_catholic,28662.0,3250.0,2101.0,3339.0,162654.0,460.0,0.0,0.0,0.0,0.0
187546.0,22,False,single,False,0,0,0,Rheineck,protestant,5295.0,500.0,4002.0,0.0,70127.0,0.0,39038.54,10293.93,8844.23,813.5999999999985
245764.0,47,True,single,False,0,0,0,Marbach (SG),protestant,7429.0,2172.0,2332.0,0.0,247794.0,0.0,55877.76,0.0,9303.630000000005,271.2700000000041
54450.0,50,False,married,False,1,1,2,Schmerikon,roman_catholic,32477.0,5012.0,9956.0,28931.0,395229.0,5894.0,0.0,0.0,0.0,0.0
182806.0,55,False,married,True,1,2,3,Benken (SG),none,1614.0,2444.0,5170.0,6242.0,439671.0,12533.0,17891.4,8782.990000000002,5244.850000000002,965.0300000000025
90516.0,40,False,single,False,2,2,4,Gams,protestant,9786.0,836.0,6672.0,6294.0,57544.0,9284.0,0.0,0.0,0.0,0.0
192670.0,44,True,single,False,1,2,3,Niederhelfenschwil,none,538.0,5465.0,7245.0,3359.0,127597.0,7375.0,24432.94,1928.7199999999975,6370.309999999998,0.0
240673.0,44,False,married,False,2,2,4,Kirchberg (SG),none,38696.0,2268.0,1857.0,8135.0,68215.0,12197.0,22273.31,0.0,5074.290000000001,1060.9799999999996
144090.0,37,True,married,False,1,2,3,Thal,none,491.0,1621.0,4593.0,15300.0,393127.0,14488.0,8290.35,1388.17,2219.2000000000007,969.6600000000008
185368.0,28,True,married,True,1,0,1,Degersheim,none,6602.0,2560.0,5872.0,5298.0,295902.0,0.0,31351.18,210.7400000000016,6549.700000000001,1083.0600000000013
72987.0,56,True,single,False,2,2,4,Kirchberg (SG),roman_catholic,7490.0,604.0,9224.0,19634.0,459356.0,7415.0,0.0,0.0,0.0,0.0
227052.0,40,False,single,False,2,1,3,Mörschwil,protestant,25741.0,2274.0,1642.0,29836.0,245644.0,19445.0,17271.33,2617.8700000000026,0.0,213.8100000000013
131334.0,47,True,married,False,1,0,1,Waldkirch,roman_catholic,4241.0,977.0,6290.0,4373.0,186375.0,0.0,17191.93,822.9200000000001,5977.98,1464.2900000000009
99048.0,31,False,married,True,1,0,1,Degersheim,none,21920.0,2590.0,6483.0,27452.0,494843.0,0.0,844.26,844.26,0.0,557.9200000000001
72548.0,42,True,married,True,2,0,2,Rapperswil-Jona,none,4253.0,623.0,4954.0,12440.0,195131.0,0.0,1293.12,322.7299999999999,1293.12,663.4099999999999
165118.0,62,True,married,False,2,2,4,Uzwil,none,6080.0,4353.0,6383.0,19382.0,194883.0,17737.0,7715.52,261.0400000000009,1543.5900000000001,444.3700000000008
169623.0,48,True,single,False,2,1,3,Widnau,none,822.0,4156.0,6466.0,12129.0,277823.0,10925.0,13772.69,1424.0,3140.3900000000012,0.0
73520.0,46,True,single,False,1,2,3,Rüthi (SG),christian_catholic,1929.0,2995.0,5617.0,7582.0,84740.0,10514.0,0.0,0.0,0.0,0.0
236973.0,41,True,married,True,2,1,3,St. Gallen,roman_catholic,4532.0,228.0,7652.0,27760.0,52653.0,19840.0,34449.69,1043.6800000000003,0.0,2113.1600000000035
49395.0,27,True,married,True,1,1,2,Degersheim,none,4774.0,5599.0,3935.0,29478.0,268335.0,2877.0,0.0,0.0,0.0,0.0
109768.0,43,False,married,False,2,2,4,Mels,protestant,30566.0,231.0,3596.0,18345.0,45683.0,17194.0,0.0,0.0,0.0,0.0
169049.0,22,False,single,False,1,1,2,Neckertal,roman_catholic,22438.0,43.0,279.0,20671.0,371800.0,4796.0,15738.3,3726.7599999999984,1586.2799999999988,839.2999999999993
83443.0,39,True,married,True,0,1,1,St. Gallen,none,4722.0,5398.0,5722.0,17078.0,278762.0,5291.0,2147.28,395.10000000000014,1467.42,204.4100000000003
125937.0,29,False,single,False,1,2,3,Mosnang,protestant,36236.0,1262.0,8342.0,21745.0,444389.0,2659.0,0.0,0.0,0.0,0.0
226852.0,61,False,married,True,0,1,1,Rorschacherberg,protestant,23416.0,5578.0,605.0,28082.0,408087.0,16918.0,22798.76,3700.959999999999,0.0,265.34000000000015
40479.0,46,False,married,True,1,0,1,Waldkirch,roman_catholic,34962.0,5425.0,4966.0,19847.0,305216.0,0.0,0.0,0.0,0.0,0.0
96720.0,54,True,married,True,1,2,3,Weesen,protestant,44.0,3467.0,7125.0,15409.0,6868.0,3314.0,2020.0,1141.26,1704.17,496.28
